Date of Purchase,Company,Amount,Category,Parent Company,Place,company_id
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050376
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050377
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050378
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050379
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050380
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050381
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050382
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050383
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050384
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050385
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050386
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050387
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050388
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050389
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050390
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050391
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050392
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050393
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050394
09/May/2019,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"1,00,00,000",Construction,MEIL,,U45202TG2006PLC050395
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,NEXG DEVICES PVT LTD,"1,00,00,000",Others,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,S.S.EARTHMOVERS AND LOGISTICS,"1,00,00,000",Logistics,Others,,
09/May/2019,WELSPUN CORP LTD,"1,00,00,000",Others,Others,,
09/May/2019,WELSPUN CORP LTD,"1,00,00,000",Others,Others,,
09/May/2019,WELSPUN CORP LTD,"1,00,00,000",Others,Others,,
09/May/2019,WELSPUN CORP LTD,"1,00,00,000",Others,Others,,
09/May/2019,WELSPUN CORP LTD,"1,00,00,000",Others,Others,,
10/May/2019,ASHUTOSH JYOTIPRASAD TAPARIA,"10,00,000",Others,Others,,
10/May/2019,ASHUTOSH JYOTIPRASAD TAPARIA,"10,00,000",Others,Others,,
10/May/2019,ASHUTOSH JYOTIPRASAD TAPARIA,"10,00,000",Others,Others,,
10/May/2019,ASHUTOSH JYOTIPRASAD TAPARIA,"10,00,000",Others,Others,,
10/May/2019,ASHUTOSH JYOTIPRASAD TAPARIA,"10,00,000",Others,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,ATHENA INFRASTRUCTURE LIMITED,"1,00,00,000",Construction,Others,,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BAGDOGRA REALTORS PVT LTD,"10,00,000",construction,Others,Kolkata,
10/May/2019,BG SHIRKE CONSTRUCTION TECHNOLOGY PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,BG SHIRKE CONSTRUCTION TECHNOLOGY PVT LTD,"10,00,000",Construction,Others,,
10/May/2019,BG SHIRKE CONSTRUCTION TECHNOLOGY PVT LTD,"10,00,000",Construction,Others,,
10/May/2019,BG SHIRKE CONSTRUCTION TECHNOLOGY PVT LTD,"10,00,000",Construction,Others,,
10/May/2019,BG SHIRKE CONSTRUCTION TECHNOLOGY PVT LTD,"10,00,000",Construction,Others,,
10/May/2019,BG SHIRKE CONSTRUCTION TECHNOLOGY PVT LTD,"10,00,000",Construction,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ENAM HOLDINGS PRIVATE LIMITED,"1,00,00,000",Holdings,Others,,
10/May/2019,ESTEE TRANSWAYS PRIVATE LIMITE,"10,00,000",Others,Others,,
10/May/2019,ESTEE TRANSWAYS PRIVATE LIMITE,"10,00,000",Others,Others,,
10/May/2019,ESTEE TRANSWAYS PRIVATE LIMITE,"10,00,000",Others,Others,,
10/May/2019,ESTEE TRANSWAYS PRIVATE LIMITE,"10,00,000",Others,Others,,
10/May/2019,ESTEE TRANSWAYS PRIVATE LIMITE,"10,00,000",Others,Others,,
10/May/2019,FAMY ENERGY PRIVATE LIMITED,"1,00,00,000",Power,Others,,
10/May/2019,FAMY ENERGY PRIVATE LIMITED,"1,00,00,000",Power,Others,,
10/May/2019,FAMY ENERGY PRIVATE LIMITED,"1,00,00,000",Power,Others,,
10/May/2019,FAMY ENERGY PRIVATE LIMITED,"1,00,00,000",Power,Others,,
10/May/2019,FAMY ENERGY PRIVATE LIMITED,"1,00,00,000",Power,Others,,
10/May/2019,FAMY STERI PVT LIMITED,"10,00,000",Others,Others,,
10/May/2019,FAMY STERI PVT LIMITED,"10,00,000",Others,Others,,
10/May/2019,FAMY STERI PVT LIMITED,"10,00,000",Others,Others,,
10/May/2019,FAMY STERI PVT LIMITED,"10,00,000",Others,Others,,
10/May/2019,FAMY STERI PVT LIMITED,"10,00,000",Others,Others,,
10/May/2019,INDRANI PATNAIK,"1,00,00,000",Others,Others,,
10/May/2019,INDRANI PATNAIK,"1,00,00,000",Others,Others,,
10/May/2019,INDRANI PATNAIK,"1,00,00,000",Others,Others,,
10/May/2019,INDRANI PATNAIK,"1,00,00,000",Others,Others,,
10/May/2019,INDRANI PATNAIK,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE AIR TRANSPORT LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,INTERGLOBE REAL ESTATE VENTURES PVT LTD,"1,00,00,000",Construction,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"1,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"1,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"1,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"1,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"10,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"1,00,000",Others,Others,,
10/May/2019,JBM INDUSTRIES LIMITED,"10,00,000",Others,Others,,
10/May/2019,JMC PROJECTS INDIA LTD,"1,00,00,000",Others,Others,,
10/May/2019,JMC PROJECTS INDIA LTD,"1,00,00,000",Others,Others,,
10/May/2019,JMC PROJECTS INDIA LTD,"1,00,00,000",Others,Others,,
10/May/2019,JMC PROJECTS INDIA LTD,"1,00,00,000",Others,Others,,
10/May/2019,JMC PROJECTS INDIA LTD,"1,00,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"10,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"10,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"10,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"10,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"10,00,000",Others,Others,,
10/May/2019,K K RESOURCES PRIVATE LIMITED,"1,00,00,000",Others,Others,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,LUCINA LAND DEVELOPMENT LIMITED,"1,00,00,000",construction,Indiabulls Real Estate,,
10/May/2019,"M/S VISION SECURITY SERVICES, PROP-MAJOR DEVENDRA NATH DAS","1,00,00,000",Others,Others,,
10/May/2019,"M/S VISION SECURITY SERVICES, PROP-MAJOR DEVENDRA NATH DAS","1,00,00,000",Others,Others,,
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036398
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036399
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036400
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036401
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036402
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036403
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036404
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036405
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036406
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036407
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036408
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036409
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036410
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036411
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036412
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036413
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036414
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036415
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036416
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036417
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036418
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036419
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036420
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036421
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036422
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036423
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036424
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036425
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036426
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036427
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036428
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036429
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036430
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036431
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036432
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036433
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036434
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036435
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036436
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036437
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036438
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036439
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036440
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036441
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036442
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036443
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036444
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036445
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036446
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036447
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036448
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036449
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036450
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036451
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036452
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036453
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036454
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036455
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036456
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036457
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036458
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036459
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036460
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036461
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036462
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036463
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036464
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036465
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036466
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036467
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036468
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036469
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036470
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036471
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036472
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036473
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036474
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036475
10/May/2019,MADANLAL LTD.,"1,00,00,000",real estate,Keventer Group,,L51909WB1983PLC036476
10/May/2019,MADANLAL LTD.,"10,00,000",real estate,Keventer Group,,L51909WB1983PLC036477
